date,customer_id,payment_method,delivery_status,duration,no_of_orders,amount
05/04/2022,291d6601,Cash,Delivered,159,0,5800
05/04/2022,747154db,Cash,Delivered,131,0,2600
05/04/2022,f6a8275e,Cash,Delivered,185,1,1000
05/04/2022,0b5128d5,Cash,Delivered,,0,1700
05/04/2022,9449740e,Transfer,Delivered,101,0,5050
05/04/2022,fc316b75,Cash,Delivered,153,0,2600
05/04/2022,16990744,Cash,Delivered,,0,1100
05/04/2022,5cc569f5,Cash,Delivered,,0,2700
05/04/2022,9187f3d4,Cash,Delivered,98,2,2000
05/04/2022,c8a23de2,Cash,Pickup,,0,2600
05/04/2022,c939fecd,Cash,Pickup,,0,600
05/04/2022,5d819b11,Cash,Pickup,,0,8100
05/05/2022,f6ede05d,Transfer,Delivered,104,2,40800
05/05/2022,5e75e7c9,Cash,Delivered,127,0,3600
05/05/2022,0bd8462d,Cash,Pickup,,0,7800
05/05/2022,5370269c,Cash,Delivered,37,1,3450
05/05/2022,3bafc535,Cash,Pickup,,1,2100
05/05/2022,517c74aa,Cash,Delivered,74,0,2900
05/05/2022,f3e614c4,Transfer,Delivered,26,0,22050
05/05/2022,f3221e56,Cash,Delivered,,0,3800
05/05/2022,8d6d403a,Cash,Pickup,,1,1000
05/05/2022,23a093af,Cash,Pickup,,0,1800
05/05/2022,b3adaa4c,Cash,Delivered,,0,4900
05/05/2022,7b92b8db,Transfer,Delivered,,0,2100
05/05/2022,863c108e,Transfer,Delivered,,0,3700
05/05/2022,8e165d88,Transfer,Delivered,,1,6050
05/05/2022,222ce681,Cash,Delivered,,0,2700
05/05/2022,332ddd0b,Cash,Delivered,,0,2700
05/05/2022,65d4b8eb,Cash,Pickup,,0,1100
05/05/2022,e2ee283d,Cash,Pickup,,0,1100
05/05/2022,2c9b72b4,Transfer,Delivered,,1,2100
05/05/2022,656bc08d,Cash,Delivered,,0,2600
05/05/2022,da82aeaa,Cash,Delivered,,0,1100
05/05/2022,097d6a87,Cash,Pickup,,0,2600
05/06/2022,265d7816,Transfer,Delivered,173,0,4650
05/06/2022,d8939257,Cash,Delivered,204,1,4700
05/06/2022,98ba1ae4,Cash,Delivered,182,1,5650
05/06/2022,b44fb246,Cash,Delivered,154,0,5300
05/06/2022,0264eba0,Cash,Delivered,228,0,4900
05/06/2022,53773742,Cash,Delivered,261,0,2700
05/06/2022,3a752abf,Transfer,Pickup,,1,2250
05/06/2022,d391a844,Cash,Delivered,43,0,2700
05/06/2022,1f436377,Cash,Delivered,51,0,2700
05/06/2022,333a1889,Transfer,Delivered,56,1,2100
05/06/2022,21baefce,Cash,Delivered,116,0,2600
05/06/2022,f328241c,Transfer,Delivered,227,0,3700
05/06/2022,756e80cb,Cash,Delivered,197,1,2000
05/06/2022,4174fded,Transfer,Delivered,44,0,2450
05/06/2022,63f1d196,Transfer,Delivered,198,0,3800
05/06/2022,27e550db,Transfer,Delivered,115,0,2450
05/06/2022,a578e8aa,Transfer,Pickup,,0,1100
05/06/2022,f348fb35,Cash,Delivered,46,1,5000
05/06/2022,15df8c7e,Cash,Delivered,161,0,2600
05/06/2022,6b8de2ca,Cash,Delivered,152,0,5150
05/06/2022,9a41cbaa,Cash,Delivered,147,0,6000
05/06/2022,fa336d61,Cash,Delivered,213,0,4900
05/06/2022,aa78c2d5,Transfer,Delivered,150,0,3550
05/06/2022,cba05a35,Transfer,Delivered,166,0,3700
05/06/2022,315cfe97,Cash,Delivered,76,0,3300
05/06/2022,97b505fb,Transfer,Delivered,175,0,3700
05/06/2022,78e21ed2,Transfer,Pickup,,0,5400
05/06/2022,9b1058c6,Transfer,Pickup,,0,2450
05/06/2022,a235a393,Transfer,Delivered,89,0,2700
05/06/2022,751de7ba,Transfer,Pickup,,0,5400
05/06/2022,e84500b5,Cash,Delivered,110,0,2450
05/06/2022,eb680651,Cash,Delivered,52,0,10600
05/07/2022,2aad61fa,Cash,Delivered,238,0,5400
05/07/2022,d910d42c,Transfer,Delivered,78,0,5300
05/07/2022,3259c0a4,Cash,Delivered,240,0,23250
05/07/2022,ee018471,Cash,Delivered,277,1,7500
05/07/2022,de3a2ed4,Cash,Delivered,217,0,4600
05/07/2022,f48f669a,Transfer,Delivered,390,0,13550
05/07/2022,27c97eda,Cash,Delivered,33,0,2700
05/07/2022,824a739c,Cash,Delivered,199,0,5300
05/07/2022,52c4a5d4,Transfer,Delivered,178,0,51900
05/07/2022,a9a161e1,Cash,Delivered,299,1,20300
05/07/2022,e3c98467,Transfer,Pickup,,0,21200
05/07/2022,224387f6,Cash,Delivered,257,0,5550
05/07/2022,4cc8f163,Transfer,Delivered,120,0,2700
05/07/2022,9de90c13,Cash,Delivered,149,0,1900
05/07/2022,e6923369,Transfer,Delivered,187,0,5700
05/07/2022,92ae2cb7,Transfer,Delivered,159,0,3600
05/07/2022,7a7c43be,Cash,Delivered,59,0,1900
05/07/2022,a3b69b85,Cash,Delivered,87,0,1900
05/07/2022,a0938781,Transfer,Delivered,133,0,4900
05/07/2022,389a3a3a,Cash,Delivered,68,0,5200
05/07/2022,c3f8ddd4,Cash,Delivered,154,0,2700
05/07/2022,846cb2db,Cash,Delivered,61,0,7300
05/07/2022,128926f2,Transfer,Delivered,81,0,3000
05/07/2022,ba45b8a0,Cash,Delivered,80,0,2700
05/07/2022,b4b2aa97,Cash,Delivered,279,1,1850
05/07/2022,ff47ed9c,Cash,Delivered,84,0,3800
05/07/2022,c8d001d7,Transfer,Delivered,,0,3700
05/07/2022,9d80b61d,Transfer,Delivered,88,0,4500
05/07/2022,08b664ce,Cash,Delivered,106,0,2200
05/07/2022,5fdb7d07,Cash,Delivered,,0,3000
05/07/2022,229f847d,Transfer,Delivered,60,0,1900
05/07/2022,ea072a51,Transfer,Delivered,34,0,4900
05/07/2022,76755111,Cash,Delivered,,0,2700
05/07/2022,67d4d4a5,Transfer,Pickup,,0,2600
05/07/2022,8808557c,Cash,Delivered,63,0,1000
05/07/2022,7282eb5b,Cash,Delivered,80,1,6150
05/07/2022,641f8559,Transfer,Pickup,,0,2200
05/07/2022,67d865ba,Transfer,Pickup,,0,2800
05/07/2022,ebdaa891,Transfer,Pickup,,0,2450
05/07/2022,4b27b18e,Transfer,Pickup,,0,2700
05/09/2022,55cec2bb,Cash,Delivered,36,0,8450
05/09/2022,4b896d6a,Cash,Delivered,57,0,3200
05/09/2022,b8d61e1a,Transfer,Pickup,,0,10800
05/09/2022,211b2d5a,Cash,Delivered,42,0,2700
05/09/2022,8803dc9d,Cash,Delivered,32,0,2700
05/09/2022,0d0ed032,Transfer,Delivered,15,0,1900
05/09/2022,13c532fb,Transfer,Delivered,52,0,2700
05/09/2022,9a1b29f2,Cash,Delivered,49,0,1900
05/09/2022,5838b1e6,Cash,Delivered,5,0,2700
05/09/2022,7ca705a0,Transfer,Delivered,71,0,3000
05/09/2022,2e664221,Transfer,Pickup,,1,6600
05/09/2022,a013c3af,Transfer,Delivered,29,0,9200
05/09/2022,d388b5be,Transfer,Pickup,,0,1000
05/09/2022,891d177e,Transfer,Pickup,,0,4000
05/09/2022,4144148d,Transfer,Pickup,,0,1900
05/10/2022,8097ab38,Transfer,Delivered,159,1,44750
05/10/2022,01b2076b,Cash,Delivered,53,0,3550
05/10/2022,3e30aaae,Cash,Delivered,159,2,10100
05/10/2022,a4e00275,Cash,Delivered,170,1,13800
05/10/2022,146c7a76,Transfer,Delivered,259,0,1900
05/10/2022,48f11aa3,Cash,Delivered,170,0,4650
05/10/2022,7e431f1b,Transfer,Delivered,147,0,5700
05/10/2022,6ccfa1e3,Cash,Delivered,71,0,5400
05/10/2022,b79d1945,Cash,Delivered,66,1,2650
05/10/2022,9578f183,Transfer,Delivered,243,0,3000
05/10/2022,14dbb9e7,Cash,Delivered,24,0,2700
05/10/2022,d9b00992,Cash,Delivered,220,0,12500
05/10/2022,b6c431eb,Cash,Delivered,245,0,3700
05/10/2022,c589e363,Cash,Delivered,135,0,5400
05/10/2022,1fd4e334,Cash,Delivered,204,0,4800
05/10/2022,f110a068,Transfer,Pickup,,0,7900
05/10/2022,fa80b50c,Cash,Delivered,156,0,6400
05/10/2022,3968f61e,Cash,Delivered,42,0,4100
05/10/2022,f54471af,Transfer,Pickup,,0,2700
05/10/2022,8cb77d2d,Cash,Delivered,126,0,1100
05/10/2022,26466e84,Transfer,Delivered,168,0,3550
05/10/2022,4cb9c607,Transfer,Delivered,46,0,2700
05/10/2022,9c71079e,Cash,Delivered,44,0,3700
05/10/2022,3ce1586d,Cash,Delivered,108,0,3800
05/10/2022,13fcaae0,Cash,Delivered,95,0,2200
05/10/2022,ecfcffd6,Transfer,Pickup,,0,2200
05/10/2022,a8667ff7,Transfer,Pickup,,0,3300
05/11/2022,6b5f0c31,Transfer,Delivered,90,0,3800
05/11/2022,921ce990,Cash,Delivered,99,0,3600
05/11/2022,7735670a,Transfer,Pickup,,0,1700
05/11/2022,c2fb6921,Cash,Delivered,76,0,6950
05/11/2022,47b2a4b6,Transfer,Delivered,38,0,21450
05/11/2022,8e43a3c9,Cash,Delivered,92,0,2700
05/11/2022,84f570b1,Transfer,Pickup,,0,10500
05/11/2022,7f599363,Cash,Delivered,54,0,1100
05/11/2022,268e0046,Transfer,Delivered,106,0,1900
05/11/2022,62651f88,Transfer,Delivered,107,0,26300
05/11/2022,5757695a,Cash,Delivered,53,0,5600
05/11/2022,1b5babd7,Transfer,Delivered,142,0,1900
05/11/2022,295501b7,Transfer,Delivered,35,1,5450
05/11/2022,cf18553b,Transfer,Delivered,46,1,3200
05/11/2022,1ca23007,Cash,Delivered,162,1,750
05/11/2022,af51ea69,Cash,Delivered,108,0,1900
05/11/2022,34854d95,Transfer,Pickup,,0,2600
05/11/2022,49a9e22a,Transfer,Delivered,30,1,2100
05/11/2022,639c7d5c,Transfer,Delivered,74,0,3700
05/11/2022,ebffccc4,Cash,Delivered,67,1,4300
05/11/2022,76259e77,Transfer,Pickup,,0,2600
05/11/2022,a8e90fec,Transfer,Delivered,41,0,4650
05/11/2022,add0bc54,Transfer,Pickup,,1,750
05/11/2022,eee4e464,Transfer,Pickup,,0,3700
05/12/2022,ff9ea21d,Cash,Delivered,225,0,2450
05/12/2022,e7e0e677,Transfer,Delivered,48,0,5200
05/12/2022,384372ad,Cash,Delivered,165,0,7600
05/12/2022,e522b15e,Cash,Delivered,245,2,15300
05/12/2022,409f6c3b,Cash,Delivered,81,0,2700
05/12/2022,a9ef51c2,Cash,Delivered,108,0,1100
05/12/2022,c05e39a8,Transfer,Delivered,85,0,5400
05/12/2022,2d919079,Cash,Delivered,136,0,2600
05/12/2022,82ef7632,Transfer,Pickup,,0,1100
05/12/2022,67ec5682,Transfer,Pickup,,0,1100
05/12/2022,411146ad,Transfer,Delivered,24,0,6300
05/12/2022,6ad6b67b,Transfer,Delivered,35,0,5200
05/12/2022,e1502e8e,Transfer,Delivered,81,0,2700
05/12/2022,b253553e,Transfer,Delivered,30,0,2900
05/12/2022,626d82e9,Transfer,Delivered,,1,3700
05/12/2022,7e8d3dfb,Transfer,Delivered,23,0,1900
05/12/2022,95d01c08,Cash,Delivered,142,1,4550
05/12/2022,c0a06048,Cash,Delivered,82,0,6600
05/12/2022,9c3934f8,Cash,Delivered,107,0,6500
05/12/2022,b6d441ff,Transfer,Delivered,36,0,28850
05/12/2022,e6318bac,Cash,Delivered,43,0,3800
05/12/2022,9a539fff,Transfer,Delivered,78,0,2700
05/12/2022,da413866,Cash,Delivered,43,1,2100
05/12/2022,8fd40c7a,Transfer,Delivered,1,0,2900
05/12/2022,6746d158,Cash,Delivered,98,0,4650
05/12/2022,824cc62a,Cash,Delivered,76,0,5400
05/12/2022,c768c771,Cash,Delivered,93,1,2100
05/12/2022,4b0c516e,Cash,Delivered,39,0,2700
05/12/2022,ca661ab3,Cash,Delivered,30,0,2450
05/12/2022,f1709454,Transfer,Delivered,53,0,2700
05/13/2022,c2b9d1a8,Transfer,Delivered,11,0,2700
05/13/2022,467d7c1b,Cash,Delivered,158,0,2700
05/13/2022,ea56ccd4,Transfer,Pickup,,1,3100
05/13/2022,59ca6e9b,Cash,Delivered,76,2,4000
05/13/2022,e7f7e634,Cash,Delivered,107,0,2200
05/13/2022,6dff0b45,Cash,Delivered,80,0,5400
05/13/2022,575a769e,Transfer,Delivered,61,0,1600
05/13/2022,1f9c0160,Transfer,Delivered,152,0,7200
05/13/2022,8377ab8d,Cash,Delivered,82,1,4050
05/13/2022,5954fd7c,Transfer,Delivered,50,1,3600
05/13/2022,34334fd9,Transfer,Delivered,155,1,5600
05/13/2022,b20cf476,Cash,Delivered,366,2,5550
05/13/2022,bf3ce825,Transfer,Delivered,134,1,4700
05/13/2022,a9d64da9,Cash,Delivered,135,2,3000
05/13/2022,d04a4b76,Transfer,Delivered,149,0,2900
05/13/2022,716cb172,Cash,Delivered,37,0,2700
05/13/2022,55a11a37,Cash,Delivered,146,1,2000
05/13/2022,02b68063,Cash,Delivered,167,0,5400
05/13/2022,0d56b601,Transfer,Delivered,101,0,3800
05/13/2022,1d3836b0,Transfer,Delivered,169,0,5400
05/13/2022,9c04a18e,Cash,Delivered,143,2,4000
05/13/2022,87443f7d,Cash,Delivered,41,0,2600
05/13/2022,4929681a,Cash,Delivered,142,0,2700
05/13/2022,d855fc1e,Transfer,Delivered,107,0,5300
05/13/2022,464c76d3,Cash,Delivered,197,0,5400
05/13/2022,22af0619,Cash,Delivered,62,0,5300
05/13/2022,367d8549,Transfer,Delivered,61,0,5700
05/13/2022,6e39e888,Cash,Delivered,60,0,2600
05/13/2022,da2e7570,Transfer,Delivered,21,1,2900
05/13/2022,fd25def2,Cash,Delivered,22,0,2450
05/13/2022,c9f0cdc6,Transfer,Delivered,132,2,3600
05/13/2022,67e354e9,Transfer,Delivered,74,1,4200
05/13/2022,e78e3209,Cash,Delivered,131,0,2700
05/13/2022,6a612f57,Cash,Delivered,94,0,1900
05/13/2022,22857de9,Transfer,Delivered,61,0,1900
05/13/2022,abe721b4,Transfer,Delivered,68,0,12250
05/13/2022,c16c650d,Transfer,Cancelled,,0,2700
05/13/2022,4de99394,Cash,Delivered,24,0,11900
05/13/2022,1f4fbfb8,Cash,Delivered,64,1,5900
05/13/2022,d8f7db33,Transfer,Pickup,,0,2600
05/14/2022,a12ae1ff,Transfer,Delivered,77,1,11800
05/14/2022,69adcd3f,Cash,Delivered,208,0,23000
05/14/2022,2630aa29,Cash,Delivered,20,1,3450
05/14/2022,469ded94,Cash,Delivered,28,0,3800
05/14/2022,d427203a,Transfer,Delivered,98,1,3450
05/14/2022,4bb9bd0d,Cash,Delivered,1,0,1100
05/14/2022,79c0d2cd,Transfer,Delivered,28,1,3700
05/14/2022,9c11eac9,Transfer,Delivered,38,0,2700
05/14/2022,d1ed5330,Cash,Delivered,153,0,2700
05/14/2022,98207166,Transfer,Delivered,190,0,2600
05/14/2022,5ecc6e62,Cash,Delivered,32,0,13000
05/14/2022,396adcda,Transfer,Delivered,123,0,4600
05/14/2022,df861390,Transfer,Delivered,145,1,2000
05/14/2022,3c6b4268,Transfer,Delivered,93,0,1900
05/14/2022,3c02ff9e,Transfer,Delivered,158,0,2200
05/14/2022,4392ac39,Transfer,Pickup,,0,18500
05/14/2022,32a09808,Transfer,Delivered,210,0,2700
05/14/2022,b21ffd98,Transfer,Delivered,165,0,25150
05/14/2022,d0bc99eb,Transfer,Delivered,148,0,2600
05/14/2022,ffb29374,Cash,Delivered,219,0,1900
05/14/2022,5d9b7c34,Transfer,Delivered,194,0,10800
05/14/2022,d6302388,Cash,Delivered,102,1,2000
05/14/2022,99f6affe,Cash,Delivered,150,0,2600
05/14/2022,4f09a39a,Transfer,Delivered,79,0,3000
05/14/2022,2bae1a79,Transfer,Pickup,,0,2600
05/14/2022,036333e1,Transfer,Pickup,,1,750
05/14/2022,7eea757b,Cash,Delivered,315,0,2450
05/14/2022,885f5999,Cash,Delivered,170,1,2700
05/14/2022,fab473b9,Transfer,Pickup,,0,2600
05/14/2022,0e0e08f1,Cash,Delivered,236,0,2200
05/14/2022,e8decf93,Cash,Delivered,189,0,1900
05/14/2022,a084419b,Cash,Delivered,126,0,2700
05/14/2022,0e5fa8d5,Cash,Delivered,155,0,3800
05/14/2022,77a94637,Transfer,Delivered,106,0,1900
05/14/2022,7c17d49a,Transfer,Delivered,81,0,1900
05/14/2022,8f92acad,Transfer,Delivered,50,0,1900
05/14/2022,4ecd0299,Transfer,Pickup,,0,2700
05/14/2022,b118d2ae,Cash,Delivered,270,0,3700
05/14/2022,c205dd49,Cash,Delivered,53,1,3450
05/14/2022,24e17362,Transfer,Delivered,57,0,3800
05/14/2022,62c589b7,Transfer,Pickup,,0,1900
05/14/2022,8ab66738,Transfer,Delivered,39,0,1900
05/14/2022,3716250a,Transfer,Pickup,,0,1700
05/14/2022,07dacd25,Transfer,Pickup,,1,4800
05/14/2022,1c282fbb,Transfer,Pickup,,0,4900
05/16/2022,01712965,Transfer,Delivered,43,0,5400
05/16/2022,58c6fa73,Cash,Delivered,126,0,5150
05/16/2022,78293227,Cash,Delivered,62,0,5400
05/16/2022,bb40883a,Transfer,Delivered,35,0,3800
05/16/2022,7094595a,Cash,Delivered,108,0,5300
05/16/2022,82e17ee7,Transfer,Delivered,50,0,2700
05/16/2022,7bec50cf,Transfer,Pickup,,1,1000
05/16/2022,a40c0fa2,Cash,Delivered,96,1,1000
05/16/2022,d0070df9,Transfer,Pickup,,0,1900
05/16/2022,a4faf8c0,Transfer,Pickup,,0,2600
05/16/2022,8ee812f6,Transfer,Pickup,,2,2000
05/16/2022,beb00659,Cash,Delivered,73,0,2700
05/16/2022,0f170037,Transfer,Delivered,70,0,4650
05/16/2022,1b9fb38c,Transfer,Delivered,21,1,3600
05/16/2022,91dfb0cf,Transfer,Delivered,172,1,1000
05/16/2022,e2a1d612,Cash,Delivered,21,0,1900
05/16/2022,cc20692c,Cash,Delivered,146,0,2200
05/16/2022,42c96eef,Cash,Delivered,107,0,1100
05/16/2022,ad8ed771,Transfer,Delivered,48,0,3000
05/16/2022,5a440cd5,Cash,Delivered,236,0,4400
05/16/2022,a1a4ee74,Transfer,Pickup,,0,13200
05/16/2022,a9836011,Transfer,Pickup,,0,1100
05/16/2022,18f2db3e,Cash,Delivered,22,0,2700
05/16/2022,c2f9e433,Cash,Delivered,74,0,2700
05/16/2022,01a39cfa,Transfer,Delivered,51,1,5300
05/16/2022,28ddc355,Transfer,Pickup,,0,2700
05/16/2022,36d5fdd5,Cash,Delivered,179,0,2200
05/16/2022,4bf35a2f,Transfer,Pickup,,0,2700
05/16/2022,2043f780,Cash,Delivered,152,0,1900
05/17/2022,8292facf,Transfer,Delivered,73,0,2100
05/17/2022,4acec1ed,Cash,Delivered,15,0,2700
05/17/2022,9c33d992,Cash,Delivered,78,0,16200
05/17/2022,bf261253,Cash,Delivered,51,2,1750
05/17/2022,96004073,Cash,Delivered,95,1,3450
05/17/2022,1a255026,Transfer,Delivered,15,1,2100
05/17/2022,769572df,Transfer,Pickup,,2,2000
05/17/2022,c2e9bf94,Transfer,Pickup,,0,2700
05/17/2022,ac53e4af,Cash,Delivered,15,0,2200
05/17/2022,2950eb18,Transfer,Delivered,33,0,4900
05/17/2022,88caa475,Cash,Delivered,84,3,5700
05/17/2022,5cbecbbb,Transfer,Delivered,18,0,3800
05/17/2022,d7132196,Cash,Delivered,49,1,1000
05/17/2022,eaff748f,Cash,Delivered,13,0,2700
05/17/2022,b0a0b27c,Transfer,Delivered,36,0,2900
05/17/2022,3a104a46,Cash,Delivered,72,0,5300
05/17/2022,de5978fb,Transfer,Pickup,,0,2200
05/17/2022,21d9019f,Cash,Delivered,32,0,5800
05/17/2022,690490b3,Transfer,Pickup,,2,2750
05/17/2022,9c9cf293,Transfer,Pickup,,0,1900
05/17/2022,c673a59e,Cash,Delivered,51,0,3600
05/17/2022,ea717e5d,Cash,Delivered,84,0,1100
05/17/2022,fe8c59e6,Transfer,Delivered,49,2,6500
05/17/2022,758e8bc9,Cash,Pickup,,0,2450
05/17/2022,86b81ca5,Transfer,Pickup,,0,1100
05/17/2022,5f1a63c5,Transfer,Pickup,,2,2000
05/18/2022,a18758f3,Cash,Delivered,25,0,2200
05/18/2022,9e6269cd,Transfer,Delivered,86,0,5300
05/18/2022,25bf1cc1,Cash,Delivered,192,1,1000
05/18/2022,8b867bfd,Transfer,Delivered,110,0,1100
05/18/2022,69d6a0f7,Transfer,Delivered,65,2,2000
05/18/2022,12b4f903,Cash,Delivered,104,0,5050
05/18/2022,115c4f9a,Transfer,Pickup,,0,13200
05/18/2022,7271b519,Cash,Delivered,51,1,1000
05/18/2022,e71035a5,Transfer,Pickup,,0,2600
05/18/2022,9e425bcb,Cash,Delivered,85,0,6700
05/18/2022,32fbf9d6,Transfer,Delivered,128,0,4100
05/18/2022,3bbf08a1,Transfer,Delivered,38,0,10700
05/18/2022,e5aec53d,Transfer,Delivered,59,0,1900
05/18/2022,caae1669,Cash,Delivered,90,0,2600
05/18/2022,f345bbe9,Transfer,Delivered,88,1,4450
05/18/2022,3dbe6ca6,Transfer,Delivered,12,1,2900
05/18/2022,a84fee1c,Cash,Delivered,55,0,2600
05/18/2022,f8e3cb62,Transfer,Pickup,,0,3600
05/18/2022,1a26e1ca,Cash,Delivered,113,2,6800
05/18/2022,788cdbb6,Transfer,Delivered,58,0,2700
05/18/2022,f2431ad4,Cash,Delivered,35,0,2900
05/18/2022,7a2308f5,Cash,Delivered,63,2,1750
05/18/2022,3aa64505,Cash,Delivered,129,1,750
05/18/2022,46c0660f,Transfer,Delivered,71,0,3000
05/18/2022,e6eae766,Cash,Delivered,50,1,2650
05/18/2022,2d08239b,Cash,Delivered,61,0,6500
05/18/2022,2423bc33,Cash,Delivered,25,0,3800
05/18/2022,7ad258ff,Transfer,Delivered,,1,10400
05/18/2022,efb31c09,Transfer,Pickup,,0,5200
05/18/2022,9b242591,Transfer,Pickup,,1,1000
05/18/2022,a4e51a7c,Transfer,Delivered,62,0,2700
05/18/2022,dcf970e8,Cash,Delivered,85,0,2600
05/19/2022,909d34c8,Cash,Delivered,28,0,2700
05/19/2022,d3f5c806,Transfer,Delivered,298,0,1100
05/19/2022,c412c208,Transfer,Delivered,20,0,2700
05/19/2022,0166201f,Transfer,Delivered,196,1,39550
05/19/2022,51a579fd,Transfer,Pickup,,0,1100
05/19/2022,4a558213,Cash,Delivered,87,0,2700
05/19/2022,7b85c391,Cash,Delivered,63,1,3700
05/19/2022,bb12e16a,Cash,Delivered,25,1,1000
05/19/2022,a982a867,Cash,Delivered,3,0,2700
05/19/2022,c9a6a3ea,Cash,Delivered,135,0,3800
05/19/2022,e4098f4a,Transfer,Pickup,,0,2700
05/19/2022,039a9dbe,Transfer,Delivered,111,1,5400
05/19/2022,24822a8f,Cash,Delivered,45,1,2900
05/19/2022,305f840e,Cash,Delivered,37,0,2700
05/19/2022,b8f33473,Cash,Delivered,86,0,3800
05/19/2022,0cc71ff8,Cash,Delivered,116,0,4600
05/19/2022,d882e1a8,Transfer,Delivered,18,0,5400
05/19/2022,fdbabb66,Cash,Delivered,55,2,2000
05/19/2022,1230320c,Transfer,Pickup,,0,1900
05/19/2022,54c999bb,Transfer,Pickup,,0,2600
05/19/2022,95507b9f,Transfer,Pickup,,1,2100
05/20/2022,e8a37182,Cash,Delivered,16,0,4000
05/20/2022,362ed91b,Transfer,Delivered,46,2,2000
05/20/2022,024f389a,Cash,Delivered,122,1,3200
05/20/2022,26e15ee5,Transfer,Delivered,38,1,2100
05/20/2022,a62eba50,Cash,Delivered,112,1,6400
05/20/2022,6f423a82,Cash,Delivered,47,0,3800
05/20/2022,81e3c92b,Transfer,Delivered,,0,6400
05/20/2022,6d39201e,Cash,Delivered,,0,8000
05/20/2022,be34013a,Transfer,Delivered,20,1,4800
05/20/2022,e263a9b0,Transfer,Delivered,55,0,1900
05/20/2022,5a546ca3,Cash,Delivered,91,0,2200
05/20/2022,03f18cb3,Cash,Pickup,,1,1000
05/20/2022,ccd68577,Transfer,Pickup,,0,7900
05/20/2022,7f73cb5f,Cash,Delivered,51,0,3800
05/20/2022,72045c8f,Cash,Delivered,203,0,2200
05/20/2022,b1ac4197,Transfer,Delivered,65,0,10650
05/20/2022,d811e891,Cash,Delivered,93,0,3800
05/20/2022,455d3757,Transfer,Delivered,74,0,4800
05/20/2022,8b65c0ad,Transfer,Delivered,101,0,3800
05/20/2022,ddeed59c,Cash,Delivered,125,0,2700
05/20/2022,709bc8ed,Cash,Delivered,107,0,2700
05/20/2022,3ebaa8d8,Cash,Delivered,137,0,5400
05/20/2022,93089184,Cash,Delivered,19,2,3000
05/20/2022,da2b9036,Cash,Delivered,87,0,2700
05/20/2022,2dac6f04,Transfer,Delivered,50,0,2900
05/20/2022,cde2be70,Transfer,Delivered,59,0,2700
05/20/2022,75f18e4d,Cash,Delivered,144,1,1000
05/20/2022,e0f8b2c3,Transfer,Delivered,55,0,2200
05/20/2022,b38089ee,Transfer,Pickup,,1,1850
05/20/2022,197b4aad,Transfer,Pickup,,0,3800
05/20/2022,9b2b4147,Transfer,Delivered,92,0,2700
05/20/2022,4cb85177,Transfer,Pickup,,0,1900
05/20/2022,dca5fb6a,Cash,Pickup,,0,1100
05/20/2022,acf63483,Transfer,Delivered,73,0,2600
05/20/2022,c7c3134a,Transfer,Delivered,35,0,3700
05/20/2022,ad32bb2b,Transfer,Pickup,,0,1900
05/21/2022,ce65b55e,Cash,Delivered,132,1,1000
05/21/2022,aa99e968,Cash,Delivered,58,0,5400
05/21/2022,28a47176,Cash,Delivered,260,1,3700
05/21/2022,11e57209,Transfer,Delivered,198,0,6500
05/21/2022,b8dca4e9,Cash,Delivered,145,1,35700
05/21/2022,3ef75a85,Transfer,Delivered,90,2,2000
05/21/2022,7a0400d5,Cash,Delivered,96,0,1900
05/21/2022,1508b46e,Transfer,Delivered,187,0,5300
05/21/2022,c395b058,Cash,Delivered,37,0,1900
05/21/2022,5fef90d7,Transfer,Delivered,74,1,3700
05/21/2022,c84ce3f4,Transfer,Delivered,206,0,1900
05/21/2022,f18d94b5,Cash,Delivered,56,0,2600
05/21/2022,2fb6c308,Cash,Delivered,42,0,2700
05/21/2022,43aacad4,Cash,Delivered,65,1,2000
05/21/2022,12c20d6e,Cash,Delivered,97,0,2700
05/21/2022,3496a1cf,Cash,Delivered,198,0,2700
05/21/2022,0912e925,Cash,Delivered,157,1,1000
05/21/2022,66232edc,Transfer,Delivered,172,0,3800
05/21/2022,2c45a6c9,Cash,Delivered,100,0,2900
05/21/2022,692d2180,Transfer,Delivered,325,0,2450
05/21/2022,d7b37d5e,Transfer,Pickup,,0,3800
05/21/2022,66250a68,Transfer,Delivered,239,2,2000
05/21/2022,92f88314,Cash,Pickup,,0,1700
05/21/2022,7334d5c6,Cash,Delivered,13,0,5150
05/21/2022,a3aa6538,Transfer,Delivered,226,1,1000
05/21/2022,7ce6a36c,Transfer,Pickup,,2,2850
05/21/2022,9ba3a483,Transfer,Delivered,126,0,5200
05/21/2022,2ce05865,Cash,Pickup,,0,5200
05/21/2022,453f5c29,Transfer,Delivered,147,0,2200
05/21/2022,d599980e,Cash,Delivered,130,0,5400
05/21/2022,3a1dd04e,Transfer,Delivered,243,0,3800
05/21/2022,40280094,Cash,Pickup,,0,10500
05/21/2022,6bca5268,Cash,Pickup,,1,2100
05/21/2022,9497d0af,Transfer,Delivered,194,1,3450
05/21/2022,e41f33cb,Transfer,Delivered,174,3,5600
05/21/2022,24055e15,Transfer,Pickup,,0,2700
05/21/2022,fdccd765,Transfer,Pickup,,0,10600
05/21/2022,f00dfdb5,Cash,Delivered,135,0,2600
05/21/2022,8835184b,Cash,Delivered,142,1,4600
05/21/2022,9b754023,Cash,Delivered,105,0,3800
